Regiao	Produto	NroApolice	NroItem	Data	Categoria	IS	VlrPremio	QtdSinistros	VlrIndenizacao
Sicoob	431	1105431086657	1	21/01/2021	Pick-Up'S Leves - Nacional	31.706,00	1.069,65	0,00	0,00
Sicoob	431	1105431086658	1	21/01/2021	Pick-Up'S Leves - Nacional	39.306,00	1.283,68	0,00	0,00
Sicoob	431	1105431086659	1	21/01/2021	Passeio - Nacional	25.446,00	1.529,91	0,00	0,00
Sicoob	431	1105431086660	1	21/01/2021	Passeio - Nacional	27.683,00	272,57	0,00	0,00
Sicoob	431	1105431086661	1	21/01/2021	Passeio - Nacional	85.460,00	299,79	0,00	0,00
Sicoob	431	1105431086662	1	21/01/2021	Passeio - Nacional	35.382,00	1.626,18	0,00	0,00
Sicoob	431	1105431086663	1	21/01/2021	Passeio - Nacional	93.587,00	2.171,67	0,00	0,00
Sicoob	431	1105431086664	1	21/01/2021	Pick-Up'S Pesadas (Pessoas)	65.866,00	3.418,78	0,00	0,00
Sicoob	431	1105431086665	1	21/01/2021	Passeio - Nacional	75.578,00	1.839,32	0,00	0,00
Sicoob	431	1105431086666	1	21/01/2021	Pick-Up'S Leves - Nacional	52.777,00	1.251,58	0,00	0,00
Sicoob	431	1105431086667	1	21/01/2021	Passeio - Nacional	37.015,00	1.051,00	0,00	0,00
Sicoob	431	1105431086668	1	21/01/2021	Passeio - Nacional	59.375,00	1.198,07	0,00	0,00
Sicoob	431	1105431086669	1	21/01/2021	Passeio - Nacional	47.352,00	2.555,87	0,00	0,00
Sicoob	431	1105431086670	1	21/01/2021	Passeio - Nacional	23.353,00	0,01	0,00	0,00
Sicoob	431	1105431086671	1	21/01/2021	Passeio - Nacional	48.284,00	1.784,46	0,00	0,00
Sicoob	431	1105431086672	1	21/01/2021	Passeio - Nacional	30.368,00	2.529,98	0,00	0,00
Sicoob	431	1105431086673	1	21/01/2021	Passeio - Nacional	50.836,00	1.306,33	0,00	0,00
Sicoob	431	1105431086674	1	21/01/2021	Passeio - Nacional	50.517,00	1.967,61	0,00	0,00
Sicoob	431	1105431086675	1	21/01/2021	Pick-Up'S Pesadas (Pessoas)	92.113,35	2.240,55	0,00	0,00
Sicoob	431	1105431086676	1	21/01/2021	Passeio - Nacional	35.120,00	1.612,78	0,00	0,00
Sicoob	431	1105431086677	1	21/01/2021	Passeio - Nacional	29.120,00	2.301,45	0,00	0,00
Sicoob	431	1105431086678	1	21/01/2021	Passeio - Nacional	70.776,00	2.513,12	0,00	0,00
Sicoob	431	1105431086679	1	21/01/2021	Pick-Up'S Pesadas (Pessoas)	95.950,00	4.344,06	0,00	0,00
Sicoob	431	1105431086680	1	21/01/2021	Passeio - Nacional	52.455,00	1.886,35	0,00	0,00
Sicoob	431	1105431086681	1	21/01/2021	Passeio - Nacional	35.481,00	1.500,41	0,00	0,00
Sicoob	431	1105431086682	1	21/01/2021	Passeio - Nacional	43.359,00	1.175,05	0,00	0,00
Sicoob	431	1105431086683	1	21/01/2021	Passeio - Nacional	35.382,00	804,40	0,00	0,00
Sicoob	431	1105431086684	1	21/01/2021	Pick-Up'S Leves - Nacional	50.844,00	1.631,63	0,00	0,00
Sicoob	431	1105431086685	1	21/01/2021	Passeio - Nacional	59.965,00	1.614,55	0,00	0,00
Sicoob	431	1105431086686	1	21/01/2021	Passeio - Nacional	62.375,25	922,64	0,00	0,00
Sicoob	431	1105431086687	1	21/01/2021	Pick-Up'S Leves - Nacional	136.259,00	4.025,94	0,00	0,00
Sicoob	431	1105431086688	1	21/01/2021	Passeio - Nacional	91.791,00	1.771,50	0,00	0,00
Sicoob	431	1105431086689	1	21/01/2021	Passeio - Nacional	37.487,00	1.336,88	0,00	0,00
Sicoob	431	1105431086690	1	21/01/2021	Passeio - Nacional	68.179,00	1.715,51	0,00	0,00
Sicoob	431	1105431086691	1	21/01/2021	Pick-Up'S Pesadas (Pessoas)	47.965,00	2.202,94	0,00	0,00
Sicoob	431	1105431086692	1	21/01/2021	Passeio - Nacional	62.521,00	1.958,12	0,00	0,00
Sicoob	431	1105431086693	1	21/01/2021	Passeio - Nacional	56.985,00	2.402,14	0,00	0,00
Sicoob	431	1105431086694	1	21/01/2021	Pick-Up'S Pesadas (Pessoas)	97.178,00	2.179,54	0,00	0,00
Sicoob	431	1105431086695	1	21/01/2021	Passeio - Nacional	36.945,00	1.193,11	0,00	0,00
Sicoob	431	1105431086696	1	21/01/2021	Passeio - Nacional	34.242,00	704,88	0,00	0,00
Sicoob	431	1105431086697	1	21/01/2021	Passeio - Nacional	35.427,00	1.242,43	0,00	0,00
Sicoob	431	1105431086698	1	21/01/2021	Passeio - Nacional	28.716,00	756,02	0,00	0,00
Sicoob	431	1105431086699	1	21/01/2021	Passeio - Nacional	61.955,00	1.126,50	0,00	0,00
Sicoob	431	1105431086700	1	21/01/2021	Pick-Up'S Pesadas (Pessoas)	44.814,00	2.126,32	0,00	0,00
Sicoob	431	1105431086701	1	21/01/2021	Pick-Up'S Leves - Nacional	71.842,00	1.313,09	1,00	7.989,81
Sicoob	431	1105431086702	1	21/01/2021	Pick-Up'S Leves - Nacional	43.976,00	1.023,98	0,00	0,00
Sicoob	431	1105431086703	1	21/01/2021	Passeio - Nacional	56.914,20	1.328,13	0,00	0,00
Sicoob	431	1105431086704	1	21/01/2021	Pick-Up'S Pesadas (Pessoas)	197.589,00	1.617,08	0,00	0,00
Sicoob	431	1105431086705	1	21/01/2021	Passeio - Nacional	33.123,00	430,33	0,00	0,00
Sicoob	431	1105431086706	1	21/01/2021	Pick-Up'S Pesadas (Pessoas)	62.480,00	1.612,80	1,00	1.183,75
Sicoob	431	1105431086707	1	21/01/2021	Pick-Up'S Pesadas (Pessoas)	37.323,00	689,26	0,00	0,00
Sicoob	431	1105431086708	1	21/01/2021	Passeio - Nacional	17.984,00	1.132,13	0,00	0,00
Sicoob	431	1105431086709	1	21/01/2021	Passeio - Nacional	32.963,00	1.016,22	0,00	0,00
Sicoob	431	1105431086710	1	21/01/2021	Passeio - Nacional	50.625,75	1.114,52	0,00	0,00
Sicoob	431	1105431086711	1	21/01/2021	Passeio - Nacional	52.455,00	1.290,66	0,00	0,00
Sicoob	431	1105431086712	1	21/01/2021	Passeio - Estrangeiro	48.535,00	1.542,53	0,00	0,00
Sicoob	431	1105431086713	1	21/01/2021	Passeio - Nacional	52.284,00	972,82	0,00	0,00
Sicoob	431	1105431086714	1	21/01/2021	Passeio - Nacional	59.860,00	1.156,49	0,00	0,00
Sicoob	431	1105431086715	1	21/01/2021	Passeio - Nacional	64.465,00	1.823,90	0,00	0,00
Sicoob	431	1105431086716	1	21/01/2021	Pick-Up'S Pesadas (Pessoas)	131.287,00	3.563,02	0,00	0,00
Sicoob	431	1105431086717	1	21/01/2021	Passeio - Nacional	32.851,00	482,38	0,00	0,00
Sicoob	431	1105431086718	1	21/01/2021	Passeio - Nacional	95.929,00	2.128,92	0,00	0,00
Sicoob	431	1105431086719	1	21/01/2021	Passeio - Nacional	39.281,00	1.664,07	0,00	0,00
Sicoob	431	1105431086720	1	21/01/2021	Passeio - Nacional	20.721,00	1.199,77	0,00	0,00
Sicoob	431	1105431086721	1	21/01/2021	Passeio - Nacional	29.347,00	713,36	0,00	0,00
Sicoob	431	1105431086722	1	21/01/2021	Pick-Up'S Pesadas (Pessoas)	112.245,00	1.689,32	0,00	0,00
Sicoob	431	1105431086723	1	21/01/2021	Pick-Up'S Pesadas (Pessoas)	83.019,00	2.609,21	0,00	0,00
Sicoob	431	1105431086724	1	21/01/2021	Passeio - Nacional	37.783,00	1.887,40	0,00	0,00
Sicoob	431	1105431086725	1	21/01/2021	Pick-Up'S Pesadas (Pessoas)	103.208,00	2.389,84	0,00	0,00
Sicoob	431	1105431086726	1	21/01/2021	Pick-Up'S Leves - Nacional	86.569,00	2.617,11	0,00	0,00
Sicoob	431	1105431086727	1	21/01/2021	Passeio - Nacional	33.951,00	481,37	0,00	0,00
Sicoob	431	1105431086728	1	21/01/2021	Passeio - Nacional	82.319,00	1.573,92	0,00	0,00
Sicoob	431	1105431086729	1	21/01/2021	Passeio - Nacional	48.707,00	240,72	0,00	0,00
Sicoob	431	1105431086730	1	21/01/2021	Passeio - Nacional	36.960,00	982,04	0,00	0,00
Sicoob	431	1105431086731	1	21/01/2021	Passeio - Nacional	48.252,60	900,20	0,00	0,00
Sicoob	431	1105431086732	1	21/01/2021	Passeio - Nacional	21.893,00	1.031,17	0,00	0,00
Sicoob	431	1105431086733	1	21/01/2021	Pick-Up'S Leves - Nacional	103.020,00	1.850,69	0,00	0,00
Sicoob	431	1105431086734	1	21/01/2021	Passeio - Nacional	33.212,00	978,53	0,00	0,00
Sicoob	431	1105431086735	1	21/01/2021	Passeio - Nacional	32.358,00	1.038,52	0,00	0,00
Sicoob	431	1105431086736	1	21/01/2021	Pick-Up'S Leves - Nacional	71.053,00	1.937,06	0,00	0,00
Sicoob	431	1105431086737	1	21/01/2021	Passeio - Nacional	27.225,00	727,69	0,00	0,00
Sicoob	431	1105431086738	1	21/01/2021	Passeio - Nacional	95.416,00	1.799,13	0,00	0,00
Sicoob	431	1105431086739	1	21/01/2021	Passeio - Nacional	62.202,00	1.597,99	0,00	0,00
Sicoob	431	1105431086740	1	21/01/2021	Passeio - Nacional	39.471,00	2.331,28	0,00	0,00
Sicoob	431	1105431086741	1	21/01/2021	Passeio - Nacional	46.394,00	733,02	0,00	0,00
Sicoob	431	1105431086742	1	21/01/2021	Passeio - Nacional	70.302,00	1.197,95	0,00	0,00
Sicoob	431	1105431086743	1	21/01/2021	Pick-Up'S Pesadas (Pessoas)	149.304,00	2.240,47	0,00	0,00
Sicoob	431	1105431086744	1	21/01/2021	Passeio - Nacional	32.332,00	1.102,55	0,00	0,00
Sicoob	431	1105431086745	1	21/01/2021	Passeio - Nacional	27.225,00	1.506,90	0,00	0,00
Sicoob	431	1105431086746	1	21/01/2021	Passeio - Nacional	37.495,00	837,45	0,00	0,00
Sicoob	431	1105431086747	1	21/01/2021	Passeio - Nacional	23.937,00	1.106,66	0,00	0,00
Sicoob	431	1105431086748	1	22/01/2021	Passeio - Nacional	45.721,00	1.425,50	0,00	0,00
Sicoob	431	1105431086749	1	22/01/2021	Passeio - Nacional	21.101,00	1.110,75	0,00	0,00
Sicoob	431	1105431086750	1	22/01/2021	Passeio - Nacional	21.414,00	1.446,63	0,00	0,00
Sicoob	431	1105431086751	1	22/01/2021	Passeio - Nacional	46.468,00	1.004,48	2,00	12.587,82
Sicoob	431	1105431086752	1	22/01/2021	Passeio - Nacional	35.624,00	1.120,67	0,00	0,00
Sicoob	431	1105431086753	1	22/01/2021	Passeio - Nacional	58.970,00	1.528,68	0,00	0,00
Sicoob	431	1105431086754	1	22/01/2021	Passeio - Nacional	63.520,00	605,86	0,00	0,00
Sicoob	431	1105431086755	1	22/01/2021	Pick-Up'S Leves - Nacional	50.844,00	1.345,31	0,00	0,00
Sicoob	431	1105431086756	1	22/01/2021	Passeio - Nacional	0,00	787,93	0,00	0,00
Sicoob	431	1105431086757	1	22/01/2021	Passeio - Nacional	45.964,00	1.445,83	0,00	0,00
Sicoob	431	1105431086758	1	22/01/2021	Pick-Up'S Pesadas (Pessoas)	0,00	2.228,73	0,00	0,00
Sicoob	431	1105431086759	1	22/01/2021	Pick-Up'S Leves - Nacional	98.748,00	1.015,77	0,00	0,00
Sicoob	431	1105431086760	1	22/01/2021	Passeio - Nacional	59.279,00	1.695,16	0,00	0,00
Sicoob	431	1105431086761	1	22/01/2021	Passeio - Nacional	49.197,00	1.629,20	1,00	1.155,91
Sicoob	431	1105431086762	1	22/01/2021	Passeio - Nacional	69.892,00	2.113,85	0,00	0,00
Sicoob	431	1105431086763	1	22/01/2021	Passeio - Nacional	158.456,00	2.061,67	0,00	0,00
Sicoob	431	1105431086764	1	22/01/2021	Passeio - Nacional	47.716,00	2.455,08	0,00	0,00
Sicoob	431	1105431086765	1	22/01/2021	Pick-Up'S Leves - Nacional	0,00	1.773,30	0,00	0,00
Sicoob	431	1105431086766	1	22/01/2021	Passeio - Nacional	21.726,00	700,89	0,00	0,00
Sicoob	431	1105431086767	1	22/01/2021	Passeio - Nacional	39.043,00	500,31	0,00	0,00
Sicoob	431	1105431086768	1	22/01/2021	Pick-Up'S Leves - Nacional	98.242,00	1.776,00	0,00	0,00
Sicoob	431	1105431086769	1	22/01/2021	Pick-Up'S Pesadas (Pessoas)	83.706,00	2.865,49	0,00	0,00
Sicoob	431	1105431086770	1	22/01/2021	Passeio - Nacional	33.442,00	1.662,97	0,00	0,00
Sicoob	431	1105431086771	1	22/01/2021	Pick-Up'S Leves - Nacional	69.990,00	1.878,77	0,00	0,00
Sicoob	431	1105431086772	1	22/01/2021	Passeio - Nacional	71.708,00	1.084,69	0,00	0,00
Sicoob	431	1105431086773	1	22/01/2021	Pick-Up'S Leves - Nacional	38.136,00	1.744,33	0,00	0,00
Sicoob	431	1105431086774	1	22/01/2021	Pick-Up'S Pesadas (Pessoas)	108.357,00	1.254,78	0,00	0,00
Sicoob	431	1105431086775	1	22/01/2021	Passeio - Nacional	71.053,00	1.335,52	0,00	0,00
Sicoob	431	1105431086776	1	22/01/2021	Passeio - Nacional	35.263,00	133,03	0,00	0,00
Sicoob	431	1105431086777	1	22/01/2021	Passeio - Nacional	45.475,00	1.503,08	0,00	0,00
Sicoob	431	1105431086778	1	22/01/2021	Pick-Up'S Pesadas (Pessoas)	163.947,00	1.844,44	0,00	0,00
Sicoob	431	1105431086779	1	22/01/2021	Passeio - Nacional	34.089,00	1.593,86	0,00	0,00
Sicoob	431	1105431086780	1	22/01/2021	Passeio - Nacional	0,00	401,60	0,00	0,00
Sicoob	431	1105431086781	1	22/01/2021	Passeio - Nacional	30.080,00	2.308,59	0,00	0,00
Sicoob	431	1105431086782	1	22/01/2021	Passeio - Nacional	39.720,00	1.681,05	0,00	0,00
Sicoob	431	1105431086783	1	22/01/2021	Passeio - Nacional	25.874,00	638,03	0,00	0,00
Sicoob	431	1105431086784	1	22/01/2021	Pick-Up'S Leves - Nacional	136.520,00	4.794,51	0,00	0,00
Sicoob	431	1105431086785	1	22/01/2021	Passeio - Nacional	38.458,00	1.539,25	0,00	0,00
Sicoob	431	1105431086786	1	22/01/2021	Passeio - Nacional	39.838,00	1.947,83	0,00	0,00
Sicoob	431	1105431086787	1	22/01/2021	Pick-Up'S Leves - Nacional	44.273,00	2.952,78	0,00	0,00
Sicoob	431	1105431086788	1	22/01/2021	Passeio - Nacional	25.874,00	2.144,88	0,00	0,00
Sicoob	431	1105431086789	1	22/01/2021	Passeio - Nacional	20.008,00	998,56	0,00	0,00
Sicoob	431	1105431086790	1	22/01/2021	Passeio - Nacional	42.549,00	1.450,92	0,00	0,00
Sicoob	431	1105431086791	1	22/01/2021	Passeio - Nacional	56.810,00	1.545,58	0,00	0,00
Sicoob	431	1105431086792	1	22/01/2021	Pick-Up'S Leves - Nacional	38.105,00	2.105,97	0,00	0,00
Sicoob	431	1105431086793	1	22/01/2021	Passeio - Nacional	102.155,00	416,60	0,00	0,00
Sicoob	431	1105431086794	1	22/01/2021	Pick-Up'S Leves - Nacional	80.026,00	2.060,17	0,00	0,00
Sicoob	431	1105431086795	1	22/01/2021	Passeio - Nacional	25.264,00	1.137,22	0,00	0,00
Sicoob	431	1105431086796	1	22/01/2021	Passeio - Nacional	49.125,00	1.165,71	0,00	0,00
Sicoob	431	1105431086797	1	22/01/2021	Passeio - Nacional	34.856,00	2.019,83	0,00	0,00
Sicoob	431	1105431086798	1	22/01/2021	Passeio - Nacional	62.202,00	2.093,60	1,00	10.458,41
Sicoob	431	1105431086799	1	22/01/2021	Passeio - Nacional	44.150,00	1.411,40	0,00	0,00
Sicoob	431	1105431086800	1	22/01/2021	Pick-Up'S Pesadas (Pessoas)	96.002,00	2.829,52	0,00	0,00
Sicoob	431	1105431086801	1	22/01/2021	Pick-Up'S Pesadas (Pessoas)	47.325,00	2.390,82	0,00	0,00
Sicoob	431	1105431086802	1	22/01/2021	Passeio - Nacional	73.986,00	1.538,51	0,00	0,00
Sicoob	431	1105431086803	1	22/01/2021	Passeio - Nacional	26.590,00	1.112,98	0,00	0,00
Sicoob	431	1105431086804	1	22/01/2021	Passeio - Nacional	31.757,00	985,17	0,00	0,00
Sicoob	431	1105431086805	1	22/01/2021	Passeio - Nacional	50.312,00	1.384,72	0,00	0,00
Sicoob	431	1105431086806	1	22/01/2021	Passeio - Nacional	75.419,00	1.857,79	0,00	0,00
Sicoob	431	1105431086807	1	22/01/2021	Pick-Up'S Pesadas (Pessoas)	46.447,00	1.801,90	0,00	0,00
Sicoob	431	1105431086808	1	22/01/2021	Pick-Up'S Leves - Nacional	58.338,00	1.098,81	0,00	0,00
Sicoob	431	1105431086809	1	22/01/2021	Passeio - Nacional	36.052,00	1.158,72	0,00	0,00
Sicoob	431	1105431086810	1	22/01/2021	Passeio - Nacional	21.001,00	1.139,34	0,00	0,00
Sicoob	431	1105431086811	1	22/01/2021	Pick-Up'S Leves - Nacional	62.900,00	1.454,61	0,00	0,00
Sicoob	431	1105431086812	1	22/01/2021	Passeio - Nacional	25.446,00	808,17	0,00	0,00
Sicoob	431	1105431086813	1	22/01/2021	Passeio - Nacional	81.510,00	1.591,14	0,00	0,00
Sicoob	431	1105431086814	1	22/01/2021	Pick-Up'S Leves - Nacional	90.812,00	2.525,60	0,00	0,00
Sicoob	431	1105431086815	1	22/01/2021	Passeio - Nacional	33.794,00	1.351,64	0,00	0,00
Sicoob	431	1105431086816	1	22/01/2021	Pick-Up'S Leves - Nacional	33.320,00	901,85	0,00	0,00
Sicoob	431	1105431086817	1	22/01/2021	Passeio - Nacional	35.382,00	1.243,74	0,00	0,00
Sicoob	431	1105431086818	1	22/01/2021	Pick-Up'S Pesadas (Pessoas)	37.323,00	1.425,45	0,00	0,00
Sicoob	431	1105431086819	1	22/01/2021	Passeio - Nacional	70.845,00	684,68	0,00	0,00
Sicoob	431	1105431086820	1	22/01/2021	Pick-Up'S Leves - Nacional	62.431,00	1.164,87	0,00	0,00
Sicoob	431	1105431086821	1	22/01/2021	Passeio - Nacional	34.635,00	617,89	0,00	0,00
Sicoob	431	1105431086822	1	22/01/2021	Passeio - Nacional	37.278,00	-0,01	0,00	0,00
Sicoob	431	1105431086823	1	22/01/2021	Passeio - Nacional	31.818,00	1.002,25	0,00	0,00
Sicoob	431	1105431086824	1	22/01/2021	Pick-Up'S Leves - Nacional	47.923,00	1.416,70	0,00	0,00
Sicoob	431	1105431086825	1	22/01/2021	Pick-Up'S Leves - Nacional	44.515,00	487,87	0,00	0,00
Sicoob	431	1105431086826	1	22/01/2021	Passeio - Nacional	54.171,00	1.093,68	0,00	0,00
Sicoob	431	1105431086827	1	22/01/2021	Passeio - Nacional	27.820,00	1.715,44	0,00	0,00
Sicoob	431	1105431086828	1	22/01/2021	Passeio - Nacional	45.005,00	1.213,91	0,00	0,00
Sicoob	431	1105431086829	1	22/01/2021	Passeio - Nacional	66.826,20	629,39	0,00	0,00
Sicoob	431	1105431086830	1	22/01/2021	Passeio - Nacional	19.222,00	756,74	0,00	0,00
Sicoob	431	1105431086831	1	22/01/2021	Passeio - Nacional	39.495,00	1.366,81	0,00	0,00
Sicoob	431	1105431086832	1	22/01/2021	Passeio - Nacional	33.049,00	0,04	0,00	0,00
Sicoob	431	1105431086833	1	22/01/2021	Passeio - Nacional	42.307,00	939,98	0,00	0,00
Sicoob	431	1105431086834	1	22/01/2021	Passeio - Nacional	29.414,00	1.101,87	0,00	0,00
Sicoob	431	1105431086835	1	22/01/2021	Passeio - Nacional	20.585,00	1.051,80	0,00	0,00
Sicoob	431	1105431086836	1	22/01/2021	Pick-Up'S Pesadas (Pessoas)	39.553,00	1.995,47	0,00	0,00
Sicoob	431	1105431086837	1	22/01/2021	Pick-Up'S Pesadas (Pessoas)	144.942,00	3.009,38	0,00	0,00
Sicoob	431	1105431086838	1	22/01/2021	Passeio - Nacional	20.012,00	1.048,39	0,00	0,00
Sicoob	431	1105431086839	1	22/01/2021	Passeio - Nacional	42.830,00	874,98	0,00	0,00
Sicoob	431	1105431086840	1	22/01/2021	Passeio - Nacional	123.795,00	258,43	0,00	0,00
Sicoob	431	1105431086841	1	22/01/2021	Pick-Up'S Leves - Nacional	98.685,00	2.345,36	0,00	0,00
Sicoob	431	1105431086842	1	22/01/2021	Passeio - Nacional	32.050,00	1.052,75	0,00	0,00
Sicoob	431	1105431086843	1	22/01/2021	Pick-Up'S Pesadas (Pessoas)	241.005,00	7.475,19	0,00	0,00
Sicoob	431	1105431086844	1	22/01/2021	Pick-Up'S Leves - Nacional	41.019,00	1.169,07	0,00	0,00
Sicoob	431	1105431086845	1	22/01/2021	Pick-Up'S Pesadas (Pessoas)	100.290,00	3.562,59	0,00	0,00
Sicoob	431	1105431086846	1	22/01/2021	Passeio - Nacional	62.608,00	1.253,13	0,00	0,00
Sicoob	431	1105431086847	1	22/01/2021	Passeio - Nacional	61.850,80	1.132,16	0,00	0,00
Sicoob	431	1105431086848	1	22/01/2021	Passeio - Nacional	31.986,00	1.576,66	0,00	0,00
Sicoob	431	1105431086849	1	22/01/2021	Pick-Up'S Leves - Nacional	43.898,00	1.439,96	0,00	0,00
Sicoob	431	1105431086850	1	22/01/2021	Passeio - Nacional	31.011,00	1.836,71	0,00	0,00
Sicoob	431	1105431086851	1	22/01/2021	Passeio - Nacional	77.894,00	939,88	0,00	0,00
Sicoob	431	1105431086852	1	22/01/2021	Passeio - Nacional	31.704,00	1.891,03	0,00	0,00
Sicoob	431	1105431086853	1	22/01/2021	Passeio - Nacional	17.648,00	1.321,48	0,00	0,00
Sicoob	431	1105431086854	1	22/01/2021	Passeio - Nacional	35.201,00	1.084,37	0,00	0,00
Sicoob	431	1105431086855	1	22/01/2021	Pick-Up'S Leves - Nacional	28.134,00	779,62	0,00	0,00
Sicoob	431	1105431086856	1	22/01/2021	Passeio - Nacional	70.912,00	1.286,57	0,00	0,00
Sicoob	431	1105431086857	1	22/01/2021	Passeio - Nacional	41.712,00	252,88	0,00	0,00
Sicoob	431	1105431086858	1	22/01/2021	Passeio - Nacional	33.800,00	738,32	0,00	0,00
Sicoob	431	1105431086859	1	22/01/2021	Passeio - Nacional	24.540,00	931,19	0,00	0,00
Sicoob	431	1105431086860	1	22/01/2021	Passeio - Nacional	30.080,00	402,37	0,00	0,00
Sicoob	431	1105431086861	1	22/01/2021	Passeio - Nacional	49.562,00	1.214,57	0,00	0,00
Sicoob	431	1105431086862	1	22/01/2021	Passeio - Nacional	72.900,00	2.645,43	0,00	0,00
Sicoob	431	1105431086863	1	22/01/2021	Passeio - Nacional	27.470,30	998,66	0,00	0,00
Sicoob	431	1105431086864	1	22/01/2021	Passeio - Nacional	39.243,00	726,13	0,00	0,00
Sicoob	431	1105431086865	1	22/01/2021	Passeio - Nacional	59.970,00	1.429,10	0,00	0,00
Sicoob	431	1105431086866	1	22/01/2021	Pick-Up'S Pesadas (Pessoas)	65.784,00	1.803,15	0,00	0,00
Sicoob	431	1105431086867	1	22/01/2021	Pick-Up'S Pesadas (Pessoas)	108.039,00	2.327,95	0,00	0,00
Sicoob	431	1105431086868	1	22/01/2021	Passeio - Nacional	38.606,00	1.740,50	0,00	0,00
Sicoob	431	1105431086869	1	22/01/2021	Passeio - Nacional	24.878,00	941,49	0,00	0,00
Sicoob	431	1105431086870	1	22/01/2021	Passeio - Nacional	29.120,00	1.096,26	0,00	0,00
Sicoob	431	1105431086871	1	22/01/2021	Pick-Up'S Pesadas (Pessoas)	92.030,00	1.688,76	0,00	0,00
Sicoob	431	1105431086872	1	22/01/2021	Pick-Up'S Pesadas (Pessoas)	130.094,00	3.995,48	0,00	0,00
Sicoob	431	1105431086873	1	22/01/2021	Passeio - Nacional	32.721,00	571,66	0,00	0,00
Sicoob	431	1105431086874	1	22/01/2021	Passeio - Nacional	65.397,00	1.567,13	0,00	0,00
Sicoob	431	1105431086875	1	22/01/2021	Passeio - Nacional	42.027,00	1.816,54	0,00	0,00
Sicoob	431	1105431086876	1	22/01/2021	Passeio - Nacional	34.708,00	649,37	0,00	0,00
Sicoob	431	1105431086877	1	22/01/2021	Pick-Up'S Pesadas (Pessoas)	62.480,00	2.384,80	0,00	0,00
Sicoob	431	1105431086878	1	22/01/2021	Passeio - Nacional	60.230,00	1.822,19	0,00	0,00
Sicoob	431	1105431086879	1	22/01/2021	Passeio - Nacional	79.594,00	1.668,35	0,00	0,00
Sicoob	431	1105431086880	1	22/01/2021	Passeio - Nacional	31.433,00	1.665,81	0,00	0,00
Sicoob	431	1105431086881	1	23/01/2021	Passeio - Nacional	32.664,00	1.119,20	0,00	0,00
Sicoob	431	1105431086882	1	23/01/2021	Passeio - Nacional	37.718,00	1.147,58	0,00	0,00
Sicoob	431	1105431086883	1	23/01/2021	Passeio - Nacional	30.956,00	1.018,83	0,00	0,00
Sicoob	431	1105431086884	1	23/01/2021	Pick-Up'S Pesadas (Pessoas)	36.160,00	2.286,81	0,00	0,00
Sicoob	431	1105431086885	1	23/01/2021	Passeio - Nacional	36.665,00	2.652,13	0,00	0,00
Sicoob	431	1105431086886	1	23/01/2021	Passeio - Nacional	36.960,00	1.058,29	0,00	0,00
Sicoob	431	1105431086887	1	23/01/2021	Passeio - Nacional	31.277,00	709,05	0,00	0,00
Sicoob	431	1105431086888	1	23/01/2021	Passeio - Nacional	41.163,00	1.094,50	0,00	0,00
Sicoob	431	1105431086889	1	23/01/2021	Passeio - Nacional	48.284,00	1.027,44	0,00	0,00
Sicoob	431	1105431086890	1	23/01/2021	Pick-Up'S Leves - Nacional	90.545,00	1.530,14	0,00	0,00
Sicoob	431	1105431086891	1	23/01/2021	Passeio - Nacional	51.143,00	0,02	0,00	0,00
Sicoob	431	1105431086892	1	23/01/2021	Passeio - Nacional	34.328,00	1.103,70	0,00	0,00
Sicoob	431	1105431086893	1	23/01/2021	Passeio - Nacional	32.829,00	698,83	0,00	0,00
Sicoob	431	1105431086894	1	23/01/2021	Passeio - Nacional	53.739,00	1.184,36	0,00	0,00
Sicoob	431	1105431086895	1	23/01/2021	Passeio - Nacional	36.858,00	1.049,40	0,00	0,00
Sicoob	431	1105431086896	1	23/01/2021	Passeio - Nacional	49.875,00	994,08	0,00	0,00
Sicoob	431	1105431086897	1	24/01/2021	Passeio - Nacional	0,00	443,13	0,00	0,00
Sicoob	431	1105431086898	1	25/01/2021	Passeio - Nacional	24.449,00	1.510,53	0,00	0,00
Sicoob	431	1105431086899	1	25/01/2021	Passeio - Nacional	27.645,00	864,89	0,00	0,00
Sicoob	431	1105431086900	1	25/01/2021	Pick-Up'S Leves - Nacional	106.565,00	0,05	0,00	0,00
Sicoob	431	1105431086901	1	25/01/2021	Passeio - Nacional	37.750,00	1.696,46	0,00	0,00
Sicoob	431	1105431086902	1	25/01/2021	Passeio - Nacional	59.456,00	1.529,42	0,00	0,00
Sicoob	431	1105431086903	1	25/01/2021	Passeio - Nacional	22.663,00	1.601,51	0,00	0,00
Sicoob	431	1105431086904	1	25/01/2021	Pick-Up'S Pesadas (Pessoas)	56.845,00	2.968,60	0,00	0,00
Sicoob	431	1105431086905	1	25/01/2021	Pick-Up'S Pesadas (Pessoas)	71.996,00	662,44	0,00	0,00
Sicoob	431	1105431086906	1	25/01/2021	Passeio - Nacional	75.419,00	2.543,71	0,00	0,00
Sicoob	431	1105431086907	1	25/01/2021	Passeio - Nacional	45.129,00	1.754,00	0,00	0,00
Sicoob	431	1105431086908	1	25/01/2021	Passeio - Nacional	39.491,00	1.743,18	0,00	0,00
Sicoob	431	1105431086909	1	25/01/2021	Passeio - Nacional	31.137,00	1.701,57	0,00	0,00
